Generation Number,Generation Time,Training Error,Testing Error,Average Size
195,25.095387623538883,0.00676086423147269,0.4623894326609564,44.42
196,25.09224077940058,0.006757639477569815,0.46340021961704736,44.48
197,25.161675454500692,0.006753940468754478,0.4634087271432171,44.5
198,25.18426021809764,0.006750190428089421,0.46338663232940697,44.62
199,25.207616978641035,0.006749637397013048,0.46338150760111246,44.84
200,25.136913863138616,0.0067473305072990606,0.4633937034558146,44.74
201,25.198651857560126,0.0067453081237797445,0.981705547434555,44.88
202,25.195325037879066,0.006742294660665334,0.9817008104750282,45.04
203,25.2157966866029,0.006740786126271953,0.46561300703430364,45.36
204,25.2359467496427,0.006737930762654599,0.4656126282033557,45.34
205,25.359634516241496,0.0067343971838548745,0.568144706328354,45.5
206,25.42300027051937,0.0067270978658158,0.5681565066131963,45.7
207,25.522098002322146,0.006724506099233171,0.5681626737619546,45.98
208,25.438122894321786,0.006723062903165853,0.5686810146154538,46.14
209,25.325723035441534,0.006717522993455575,0.5687362883071984,45.6
210,25.421412873939335,0.00671402987557042,0.5686382063470322,45.8
211,25.432388998239567,0.006702790881514002,4.390663768440869,45.72
212,25.396300160321807,0.006701360699212764,4.390667401241123,46.1
213,25.524416810077,0.006698609883086754,4.39068778604626,46.04
214,25.50606061039938,0.00669047450952998,4.390667285462041,45.96
215,25.446599404020436,0.006688327482961216,5.617534737667734,46.22
216,25.512574364078628,0.006687112007348915,5.617535806441936,46.4
217,25.475242375964427,0.00668545993693265,1.801585311994441,46.46
218,25.435645633060304,0.0066837241215616265,1.801576601718757,47.12
219,25.45614504247962,0.006681665806119047,1.80156361100576,47.34
220,25.4252565609828,0.006675065572299269,1.7207180597759355,47.12
221,25.37049111592236,0.006674065953180786,1.7207264151788997,47.38
222,25.386100876819345,0.006669078555533203,4.0724358173403745,47.7
223,25.398467573122634,0.0066635469081242895,4.075161160940439,47.98
224,25.453308308638988,0.006660649457846213,4.075169024203534,48.2
225,25.42860852858159,0.006658706055264947,1.7234654500350737,48.46
226,25.52586335909893,0.006655718937521636,1.7234713714938699,48.5
227,25.610577016658826,0.006653596471806565,3.097326981457505,48.72
228,25.57686187621839,0.006652651606371138,3.0973259826554624,48.72
229,25.588697918700746,0.0066506643022511405,3.0973230466542727,48.86
230,25.634473697800857,0.006648218501125627,3.0973379232841416,49.0
231,25.58648495699952,0.006644521557038268,3.6740212951944766,49.02
232,25.48699975808071,0.006643245970057098,2.7185492128762467,48.92
233,25.547155444898088,0.006642120347715723,2.7185551374329395,48.66
234,25.64333126518075,0.0066394760906977575,3.400979730249302,49.18
235,25.63419675031948,0.006632487136027263,3.871626738498063,49.0
236,25.600958358858406,0.0066305826312626085,3.8713563638292823,48.6
237,25.594437945239914,0.006625331380656538,12.317821701795957,49.16
238,25.690896991459084,0.006621354789565852,11.516599507450996,49.36
239,25.757227308879973,0.00661992974903395,11.515824437399283,49.74
240,25.68579560503753,0.006617374907709095,0.6795879643477133,49.92
241,25.6474632896605,0.006615494365383678,4.916265948008204,49.78
242,25.659825096256792,0.006613842642054735,4.916254932134918,50.14
243,25.699802686258845,0.006612149372187998,5.287060572210017,50.18
244,25.70195553265972,0.006610612695615321,4.575590977357762,50.0
245,25.759049001141122,0.006604712126866978,4.575291408120777,50.32
246,25.704434256598706,0.006603460561515594,4.575296419036553,50.38
247,25.639316112600355,0.006601432549609321,0.6838763021961338,50.18
248,25.685565299340105,0.006598675548286836,0.6838691757495148,50.22
249,25.70455531799993,0.006595127966461275,0.6838749666822569,50.5
250,25.77710015108083,0.006594125135381523,1.348632198273749,50.56
